X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
19.00254789,36.14710078,67.76893812,50.57791521,128.8655751,63.13662086,75.97340925,80.44164311,140.1293314,OIF,933.4201406
25.31072759,61.51682412,34.44594935,57.05889503,62.25936873,78.22746522,74.07777768,99.02674975,142.9898639,QWE,950.5416826
20.60695839,36.68404104,65.98802637,59.71936835,72.4528537,105.285245,73.23791929,119.5629207,122.1531657,QWE,906.8970217
19.1439803,28.8085182,65.73645746,62.69542428,57.5910938,124.9646583,72.99063393,109.8207363,116.3097595,DEB,759.6341024
17.95824432,65.06904224,31.65132699,58.40782055,111.3890907,70.87079828,74.91939351,124.3063601,92.46926986,DEB,772.7702222
18.48922083,25.60230389,61.67158014,57.44161462,113.3884095,98.60741888,76.69411147,169.6855404,123.7404407,QWE,1007.594328
27.90317918,31.81299996,51.88640743,63.27687199,53.77728001,67.94368363,72.66009103,96.25023083,129.0999122,DEB,794.2720769
29.530138,40.65431105,55.05227385,46.60609307,62.99894797,104.8315625,75.3271598,151.8496667,93.50102733,ACV,877.8938709
24.29849195,32.72674371,66.5118239,60.82581713,60.58725846,115.2605234,73.88534261,143.557367,133.4380748,DEB,850.9604891
12.43429442,21.85923367,61.5412332,47.61944486,109.4420637,118.6052261,79.50414279,165.1092091,127.9483581,OIF,1023.370165
28.60047577,65.33129015,46.49248922,50.82926233,104.7558746,123.7278564,74.47699325,112.1824177,115.4178323,DAF,704.7263317
29.9907791,64.37588185,44.83138392,55.80804338,115.8181406,129.6515057,75.64030543,115.8801683,126.8718686,DEB,795.6506501
10.99242564,65.32224773,37.54823483,45.03991855,88.33300673,89.78727458,75.78696308,133.7097373,92.15428721,DAF,734.8555961
13.0638,57.36711743,36.40159875,41.42348526,77.00851113,117.6475862,75.65192249,114.5730125,124.1174773,DEB,799.0809239
12.41382829,47.28963,67.93397014,54.87856348,62.73175286,98.54476936,76.77480377,167.5061284,148.2967792,DEB,983.0171213
12.67263883,35.90251304,69.36799661,41.43326247,77.71529243,76.580981,71.59737608,156.4436677,149.244619,QWE,1036.662155
17.19965162,50.43085953,64.58723656,57.22727192,97.01761975,64.84212492,73.7799757,119.4141578,143.3632614,AED,931.473608
19.97637829,44.45248744,34.98364466,59.5939599,64.04846361,96.72244757,77.46285166,135.1544363,127.4500314,OIF,947.885478
16.17744864,62.24948666,55.03596427,40.65672361,100.3251752,83.59003783,79.1401336,88.43314012,102.2895064,ACV,877.1492072
29.98055518,48.54912032,69.51079267,62.66714894,78.88242154,105.1515244,77.61697758,169.9686484,137.7192168,OIF,1059.675716
12.42493248,62.97603531,33.06022541,68.20651407,88.18878935,86.16571207,77.02160133,90.48431993,134.2364084,DEB,822.740002
18.59619344,34.31975704,31.16048605,68.41319572,62.77695886,87.96465153,74.50659808,136.1227056,134.1306383,DEB,825.3536481
13.12073123,34.52338391,66.20943291,56.97637202,103.5733415,120.1385509,73.85067153,99.79691632,106.974727,QWE,855.0955886
29.04284319,69.90716353,57.97803372,59.40122521,90.92576061,106.1253608,73.82111683,148.5953448,113.7944048,QWE,943.6671281
21.49874184,53.24964703,48.34192589,46.24150573,62.39215156,117.6294941,79.43741074,158.3266416,120.1405248,OIF,1014.681459
28.50103306,26.1974008,57.43181373,46.67371321,94.41846397,74.4076339,73.95026447,99.26168594,95.66006266,QWE,875.9541025
17.3724753,45.00899845,38.22611984,49.3942811,56.65933353,91.9668959,78.79016927,91.50319397,109.1962566,DAF,753.7040163
11.72486611,53.12366623,52.73016898,49.86678313,90.27899186,73.83767151,73.11267618,162.4213889,118.0717011,ACV,900.2686387
18.66942508,57.89456002,68.11555804,55.65516141,126.0008356,107.9923369,70.86017992,99.38979777,143.1198849,AED,882.4437297
21.37612799,46.68075344,38.54029743,60.10347768,77.25375658,80.43371279,72.1321839,107.1354537,141.8961881,DEB,820.2403225
19.40084947,21.4619344,57.48803302,51.27309867,102.3872528,100.4416483,73.89110789,151.5735906,92.86287879,OIF,895.2222047
27.14601501,48.9913329,67.21769798,62.21473579,82.69771076,101.3840514,71.21981685,145.8055815,132.958607,AED,921.0336633
29.31073257,30.44359426,40.18324856,64.11448681,78.03947011,69.4595354,73.05189554,110.8808837,143.9822733,DEB,831.068993
24.96256508,45.69022974,40.71940428,48.80868307,110.9035053,101.1169016,71.56323166,156.266789,147.8217634,ACV,929.7544425
27.1253908,34.44581048,57.11091472,44.33363115,84.63201649,114.9405463,71.78073586,80.79409653,111.8165381,DEB,749.4889492
29.60241315,34.99053497,34.33758278,43.96862439,116.1522641,69.24163766,71.66939511,104.9198418,106.7967044,DEB,742.7325551
25.95157173,36.54547611,46.31392299,46.36211557,129.1392672,67.75765312,75.73799087,168.8788814,124.7444628,OIF,980.735356
17.09534415,47.38583059,55.17591803,49.95541613,74.27536488,72.36412761,70.66153576,105.2418852,131.2953552,AED,875.5908131
17.33131169,57.18927034,66.71945757,52.66840546,56.86264416,80.22343304,75.36569303,140.5801945,133.711047,ACV,929.9389137
24.46426438,67.30239615,35.63933385,42.85381714,126.8895925,92.93117273,78.36177437,122.3147942,108.949052,ACV,866.4280119
20.39352463,44.28644435,51.27529326,57.56703824,127.5230491,75.1966345,76.07809803,132.3804245,92.74970488,OIF,886.2603383
18.08153853,31.0989749,51.16286303,56.65748989,75.35856306,70.69864462,73.99388775,109.6512651,121.4003536,QWE,902.2151804
15.84292997,68.39108565,53.08439531,55.03627586,52.61730614,73.90181569,73.31327517,102.4520587,136.9117446,OIF,926.1446437
25.41070011,54.61414395,60.65795252,51.92158517,86.01871787,79.37594661,77.35188516,134.4369939,90.05330165,ACV,887.8493789
20.51763331,39.43429472,50.08253176,43.6236221,97.06607647,72.36366432,78.71276096,121.2583228,115.5327788,DAF,786.7023474
18.93672852,62.18724894,47.79499355,67.9624766,111.1477985,65.91968013,70.73681029,86.34111821,126.0649768,DAF,695.5575951
20.04619852,51.45914437,56.97098435,65.2379251,54.67667062,109.2345186,77.68687538,88.94582053,92.48595211,OIF,884.1402988
12.16147537,37.35483287,57.52275638,50.76366341,86.16224669,121.097386,70.61635641,89.50446382,107.445646,QWE,840.2204708
11.292162,63.02735813,30.84606126,69.6594961,89.11028259,100.7379767,76.64950718,117.8017722,135.2143738,AED,895.4132869
16.77940948,29.09348246,60.55476517,61.10234558,80.42399406,62.92648706,71.981326,110.6403153,132.9586654,DAF,737.4255348
11.28768439,52.0594104,32.34869797,49.37228751,114.8943826,70.67473733,71.99178841,156.5824359,121.1278742,DEB,822.8676109
25.01486978,69.73128411,30.88537944,63.22683114,75.34454346,76.44403668,76.36805831,127.2685788,112.6165261,AED,887.3520975
29.71211887,60.25183256,45.55623819,59.87205751,122.4748186,81.34960937,73.53575156,82.04439483,117.0665012,DAF,693.4743944
24.91864343,48.77727432,43.51760474,55.39901068,52.96054898,63.36106033,71.00454613,91.24131883,108.7354788,AED,828.4538718
28.38011817,24.77991997,39.5712942,64.84279367,87.31286174,86.87577291,74.42044377,103.3015483,103.9927517,OIF,842.0918452
21.33037206,44.41958842,46.91250378,54.68718623,58.03955946,100.6119496,78.38801973,93.05157135,140.5075939,QWE,988.7129578
19.15655733,64.8084937,36.84844614,66.46528294,128.8346985,79.91649883,72.96001659,105.4066884,102.6393721,DEB,732.1535812
19.87010048,31.43022682,60.30362811,40.12040764,83.91346208,80.88590751,70.06925147,88.79438754,131.075018,DAF,725.9135334
16.78274506,41.32620974,53.62520428,53.07962871,101.7875502,112.2629963,70.03422369,83.23753516,119.1438862,AED,814.3409908
21.95099245,67.33738573,42.97356377,54.74504768,96.98191855,69.40123863,75.44812582,146.0431672,107.2006219,AED,904.9202769
14.48548205,31.5329865,50.21756919,45.86122963,123.6551063,77.4881675,79.69347536,152.0068625,106.0371711,ACV,927.4629899
27.01336909,28.6713967,52.26845325,59.81728429,73.01356782,81.13995298,78.89408314,121.6654945,128.5508313,DEB,880.3035263
17.76781431,35.22807881,33.3057202,67.33117152,75.72617538,96.40875931,78.11379145,157.5499434,108.0950111,AED,927.8858529
18.96900173,46.69111698,47.39559682,60.52013269,125.0984126,63.66264651,78.61999793,147.6643146,129.7922528,QWE,1006.18033
24.56564173,38.3469568,41.95603826,43.4682679,86.92103684,63.41350005,79.49316488,97.03368738,113.8542092,DEB,850.1555667
18.38984594,52.51919677,52.98751949,45.21590461,100.7258636,112.9075674,71.97349758,109.3828845,101.7609864,AED,816.6401451
20.57259542,44.21714886,34.92156691,69.03563309,118.7729942,106.1250829,78.95421219,167.934573,121.1660653,AED,965.6215727
28.14949236,47.48938678,44.06657037,59.29482899,77.93886941,80.40767614,71.37720311,123.1101106,124.7522206,AED,867.8081248
16.40416111,59.58069497,52.64163621,53.05806243,115.8701029,88.6286523,75.19098487,126.9973317,90.34034167,OIF,879.4370103
13.0318212,31.4699525,42.07985846,48.84370524,69.65252285,101.4701578,78.55552883,130.5739443,118.3785027,AED,920.1245984
16.5983814,42.71933478,58.2414413,60.77745433,88.75681008,109.573242,79.10830245,156.5381195,108.7934203,QWE,1001.095324
10.2882097,44.9809765,31.12093916,68.67082777,52.27001412,94.53207076,71.91776421,161.0378492,133.9545239,QWE,958.1137785
13.46535599,55.10684299,57.18555709,58.05641027,81.84488096,97.72361115,73.66503272,129.6614199,130.2593804,OIF,919.6248852
29.98684522,56.93125706,58.06161073,57.8553127,124.6195924,69.63990825,70.29506039,100.7302987,120.3830414,AED,841.0259979
14.81909631,41.28966466,52.65236599,48.82635704,58.68198553,110.8160531,70.48498388,125.9777807,102.7275716,DEB,762.9913789
25.79017493,52.12934966,60.89521347,69.75714994,91.13428324,108.6741074,77.32769409,117.5596275,103.8939881,ACV,844.5833227
10.40135239,33.15725717,48.70176866,57.11868893,83.70637608,76.20014448,72.67802318,118.3420476,115.8511184,QWE,883.9299053
20.19181889,53.70561284,69.26042904,60.51486276,81.78870271,61.07881589,76.64884147,143.969986,116.1379072,ACV,912.2307279
10.6965785,39.7430066,35.15615542,45.61361434,110.333077,67.73261496,72.2963205,118.9479747,129.8868743,DAF,718.9222849
13.95881288,31.57612282,57.04657779,57.78830054,123.9843806,116.2266983,70.38478784,124.8005697,100.6504371,ACV,771.5120121
20.71336654,58.82260364,49.91147528,49.65316251,61.00311993,91.90631187,78.70740927,106.7645891,135.8039944,DEB,892.3169711
11.51297229,47.43855874,57.6602318,46.60519427,121.1064647,125.4082558,74.06921757,161.3381183,90.15248946,QWE,916.7049584
21.93019112,38.00500554,52.65943394,50.8790137,113.7277719,100.6154425,70.86282642,138.8381643,132.9496199,DEB,819.2817404
21.70330946,65.86499445,37.66398431,53.27203564,99.38797665,108.1481405,77.4618011,161.4024749,108.0881219,QWE,981.3878956
25.49966225,28.98519366,36.28456871,56.17223667,64.8033772,116.2617065,75.36417189,107.1739566,98.41038436,AED,821.7980365
29.16839655,27.50722948,56.86192079,57.07258571,95.08888006,63.86645653,70.39676699,115.1704023,108.8703093,QWE,876.7838735
13.09245137,30.53604131,38.65458477,66.82769695,80.19056852,125.0946156,75.33801468,129.2502678,137.9283223,OIF,904.756232
25.69706714,36.58465326,32.40611244,40.32735185,108.5264683,101.6714688,73.00762896,89.88702478,144.470208,AED,876.8728576
13.54526632,58.24063213,43.38426481,57.08329139,116.2309982,78.15814821,75.17826051,103.5717619,107.9424529,DEB,767.9670504
22.28421134,63.80636437,48.25766368,47.90876162,89.40033771,107.1620064,73.90745295,161.4578128,105.9030192,DAF,773.3818943
14.35777595,24.24670259,69.9375697,54.42280392,120.3482676,112.7140159,75.51268444,112.5108574,148.1363834,AED,922.5048769
16.09638227,26.31660818,46.63807692,51.85104547,117.2596979,107.8252591,73.22411918,128.0075065,108.3276324,DAF,685.2690728
26.18771215,44.44892838,52.51714127,61.23759099,119.059298,87.3757672,70.42667341,114.9864442,97.6667983,OIF,834.3369906
21.69348067,55.33278536,64.63492586,47.96306094,85.64306068,115.5950388,72.30118134,151.7833842,148.8862206,AED,977.1308089
15.07826113,67.45299507,32.01062851,65.64659027,84.75607172,67.0210002,78.70349784,89.65665226,132.5955548,QWE,964.8706713
12.18041214,60.63207117,68.60265666,57.57782983,118.5965587,75.22273118,78.36185926,99.99454561,108.1626802,DEB,827.309071
19.94553812,69.86829335,46.99916327,55.64362641,112.8340821,122.3103974,76.6280859,98.6926368,129.7092904,DAF,738.9116806
12.94174756,45.66606683,50.83900703,43.44154588,56.11039688,63.52868841,74.04290541,132.1356405,108.552562,DAF,739.5456671
21.16874041,51.72799403,67.86044164,47.75979744,121.7020216,100.2868038,71.39261642,96.21165836,122.8075996,OIF,864.8793271
13.95276212,45.58165423,57.89447369,58.53605906,122.590555,104.2534041,75.47758885,149.3735409,108.6844132,AED,885.1497523
18.38512194,60.00972653,48.21337223,56.89976069,79.53748523,85.64451494,74.3539215,101.9180712,112.7254387,DAF,712.9929619
24.20382071,57.02885316,43.15746307,52.22755414,122.5335719,65.47377294,70.40703691,81.16302563,135.7063178,QWE,899.7077801
29.98178308,49.22907019,41.17240882,56.66848759,120.7243292,123.2663792,73.24419701,161.9124948,103.8818221,OIF,893.8533964
15.56153878,24.68706778,63.20060858,45.52046491,76.03636399,107.3364487,75.40320359,161.7291603,136.2163167,OIF,997.0200308
18.74613615,59.35463768,56.14117638,56.69403272,102.1492087,100.758423,76.23711829,151.4332769,137.0026217,QWE,1008.821832
13.45341668,34.33326683,58.74012364,53.21504689,75.81684185,125.0796478,72.45384026,164.4882345,140.5850584,QWE,994.0861314
22.88524121,60.31989098,49.31664537,55.79954077,76.77766214,87.78154042,78.65948951,80.95542697,123.361135,DAF,783.4236745
25.52032739,65.8638652,30.0417773,52.51355839,77.87931654,117.8660098,78.31867529,133.3903469,142.1744283,AED,970.7640924
19.00686803,47.05524017,50.73336413,50.42670687,78.22974314,120.2392949,72.87297786,109.1457888,104.6597434,DEB,750.0961463
12.88208376,69.7917288,66.8341316,68.61796022,87.58662053,121.6919483,77.47469455,80.1102385,123.2279847,QWE,922.3376895
22.44805912,37.7095988,34.88015411,69.15003488,116.2606384,71.49758529,79.44917834,160.0787315,116.8002913,QWE,1004.075802
18.46380772,37.51659145,68.511678,60.48350029,78.02988108,111.7564427,72.29972375,154.592938,121.0490041,ACV,875.3384235
25.89223548,61.71935686,68.85644068,53.097728,63.83272054,81.62078549,79.53848872,145.7587152,129.9380628,DEB,957.3476163
21.30050143,49.71518898,67.25786253,53.46826493,52.15579079,77.1080105,77.84706534,81.10715194,134.6438611,DEB,879.0853701
29.97251042,48.38237759,38.35547948,43.21699661,51.24698884,128.5562455,77.0004338,145.9219354,100.2905737,ACV,866.9106665
14.68222365,63.92730606,64.33388887,59.54586177,57.62433767,116.3875842,77.70274007,129.8416956,91.33991316,OIF,921.7195793
18.56073843,46.76923369,61.86099317,48.79260384,88.62157974,108.9015123,75.91401865,104.0869167,120.8351307,ACV,847.8916451
23.81715593,25.85375968,45.54385234,52.11226239,78.80790626,89.14641601,75.00916725,112.703176,130.5491875,DAF,746.5263445
14.15328569,31.66346337,61.05846044,48.25910889,96.14783505,90.81854213,76.2674146,162.2394353,128.3833024,DAF,831.242911
11.16320508,28.01378173,39.3087741,60.58222992,66.80164821,71.49445188,73.94083372,116.2150242,147.6518703,ACV,887.6362309
11.88183104,61.28519545,48.04662174,63.01592875,56.07069585,84.6442705,78.38434082,149.3347618,127.3446645,DAF,838.0283347
24.8128099,44.22378369,69.55780252,41.42981958,122.605688,90.94657652,79.77333499,89.13844873,113.2363885,ACV,895.2350003
17.96030986,37.27438896,45.01994375,63.12875842,84.07279951,87.49340002,77.79098786,137.4579379,101.6964679,QWE,940.0001102
17.07939184,65.33357708,40.80777791,68.00426488,93.80958796,89.83175255,70.77661499,92.15396161,111.0944866,OIF,830.3672694
25.48854878,61.8025823,56.03330185,40.02227877,129.6260928,79.76752324,71.40823575,121.3337494,117.5153151,DAF,715.2987658
16.74898074,25.61053841,66.72244536,66.64890276,99.19183136,75.10965217,72.55231728,141.8856356,130.7702497,OIF,922.505149
16.61529155,40.45343173,37.41961608,54.2081221,126.1191621,62.41847623,70.99533055,141.4864819,94.52162649,AED,831.740381
12.146411,68.18764883,41.60274333,66.79129854,60.99751278,71.48727887,76.04303717,168.6253664,105.2684604,AED,945.4322998
10.71149628,59.29927875,30.1386962,58.42573517,102.1529597,125.4802533,79.68470621,83.12739452,102.4883078,DAF,723.954867
19.18589153,27.45950331,54.22486423,69.94295472,64.70122651,67.90580952,70.32715293,161.5688883,91.38557369,DAF,742.5679969
22.26965111,20.15708172,65.05021514,64.07230404,118.2611819,84.15690754,72.11210384,100.2471228,129.5304932,DEB,775.2145693
25.08300914,60.53808101,60.97058016,55.70156489,78.60094798,108.77657,77.00285023,161.3691402,143.3537255,DAF,886.6647386
11.88856719,41.70682497,50.91159565,53.65458956,87.93166086,127.5751155,72.26996345,154.3983568,97.68327326,ACV,825.9508618
13.50254218,31.20051053,38.7610542,45.71375427,55.15468267,123.0611342,76.96024545,116.6567304,106.2889564,DEB,782.1541167
18.58176954,54.37844057,64.53769329,56.3428052,96.73301737,100.8371978,76.01272138,113.3828712,123.4857882,QWE,932.8711464
18.56797352,30.54593006,44.2834697,53.0754648,65.47854233,111.5004899,73.88687258,146.9387267,95.25107866,AED,861.1294971
23.41662723,56.57632046,39.10788241,46.12557476,118.594594,93.03733599,75.98796181,94.86282621,98.44236378,ACV,806.5186613
11.06308979,67.78424776,65.80475929,57.02246067,70.38904628,99.16059101,77.24684196,114.3220967,93.10003474,ACV,859.3320711
10.07569359,51.69187229,54.69064673,47.89108494,88.08113119,60.80077646,72.7400369,169.427931,121.9141373,ACV,921.9980657
27.82478851,48.64213691,62.37458266,49.12058969,105.1993319,111.7624853,71.20310339,89.54687723,92.04207624,OIF,831.174558
13.99254837,56.1622131,60.0498706,41.41781073,69.93091921,63.24344074,78.61649782,118.1152577,121.0459793,DAF,809.3436987
15.25038944,24.88268411,31.98053802,57.25653325,85.4412213,81.01666843,71.44942815,148.327823,118.4564617,ACV,837.8779269
26.58875078,24.23280477,37.83633327,47.66013073,80.92195165,99.39936903,74.00136957,145.6773672,143.9771122,QWE,983.7051156
13.3256036,31.77046502,48.71621004,66.1508617,80.91627419,115.8294929,78.30194814,165.5448422,107.350187,OIF,965.512203
29.89979118,21.96562911,51.5886166,51.64740103,82.03814986,87.30334075,71.76790479,122.0638919,113.0748219,DEB,777.7398495
28.95261378,39.10195945,61.13658078,59.80268224,98.13236764,106.7082471,76.11814823,154.5308034,115.2876118,QWE,966.0518026
27.50479142,29.78813174,43.55861848,49.47302157,71.63374119,91.36073169,78.0864876,119.3348583,103.5016896,AED,894.3214794
17.16979517,34.79679802,36.79138794,57.9644286,72.73684182,124.0654491,70.86818478,107.5191771,128.891093,DAF,685.9811489
15.42341559,38.76983612,55.30947843,63.02681161,113.2421023,120.2634859,75.2335104,113.1963042,146.3272472,OIF,924.2725702
17.20884659,20.91428684,30.04876671,43.83555421,122.7107516,127.458656,74.86478728,153.7956535,149.8352,AED,938.108724
14.1487265,64.32160287,44.00981029,58.48996191,118.3038739,112.7824122,79.994166,88.7398875,118.4738696,QWE,944.2365603
27.81884381,43.44209363,47.5090678,59.867344,73.055481,96.4847312,70.84071203,118.53529,126.4448938,DAF,722.1615881
29.63853005,54.29660241,57.16819648,69.38803876,91.34309023,115.5598842,76.94214457,111.3430431,133.1585128,QWE,945.4663205
20.98194563,23.98865594,69.05508857,59.97009931,89.09553573,83.68183763,78.02562448,100.7672713,104.0870649,DEB,816.4733604
14.32649163,57.89137791,53.42871348,42.13554903,52.03597222,91.7426643,76.76968268,152.4190835,149.7545246,ACV,1001.006448
14.12097664,29.8437672,53.14810841,56.43719156,50.02676926,79.15904295,76.8244163,90.99713013,135.356936,DEB,843.3128836
21.79786147,27.03239752,57.07833735,56.28852697,106.9116867,129.2700064,73.27153958,140.0232935,123.425744,QWE,900.3916943
18.40159137,53.25454735,55.60635864,49.50270409,97.35347989,96.43607773,73.76180568,141.8916128,93.36120255,ACV,842.6169782
11.56151522,45.8603243,37.49907069,69.02792315,65.50389048,80.39812754,77.41089574,149.7598367,103.3093367,DAF,769.8995112
18.41550341,67.24311489,49.1543746,68.45968456,113.053464,124.8138466,78.34231303,156.9738823,145.9693175,DAF,863.5179191
27.96129478,28.39835681,30.48014307,52.08221314,51.00805223,68.30355882,75.89178934,165.8504789,114.1821989,ACV,914.3963378
26.63032789,69.72390623,45.43596508,43.82881845,57.72157278,63.98456242,77.63412427,143.2684404,115.3160928,DEB,887.0649727
10.51202085,61.78395157,31.60637174,46.81400986,66.67765052,107.193245,77.68348248,105.1508243,133.5653302,DEB,844.0498352
21.07207936,48.49154233,63.63041143,51.74778968,54.47612785,65.41876451,72.66307512,164.3470601,93.66585535,AED,926.0311005
29.62813915,31.14011718,52.19763263,65.6643656,95.29486873,73.10444875,73.48125584,156.8977629,127.6209188,ACV,896.6238122
12.76103791,31.22725192,40.64382863,49.15585514,119.2197284,127.1622358,72.52449377,151.2571932,131.7520924,DAF,737.0855098
20.0284622,52.19424677,40.71188211,54.03649422,125.6964586,84.12035824,74.79577518,138.6298201,113.4254295,ACV,840.844719
17.48645404,33.01207131,48.1706749,45.70206457,98.8055554,108.9000561,72.49082183,112.8865834,125.3097784,ACV,814.9953811
11.89034986,63.79608529,67.03491115,69.85596468,123.8011514,99.88130512,76.57393061,156.9170922,106.6895047,AED,914.0278822
27.2315039,53.53724302,69.00380358,64.74634642,99.50458711,63.51880564,71.04946711,137.2008834,129.2098875,AED,905.5905258
24.88214014,47.33491252,54.08186303,47.38762279,107.4968433,101.9279009,77.18544347,98.66564446,140.8918416,DEB,862.0160661
20.8112756,62.99099827,40.87553031,43.75921473,88.71744258,79.8595764,71.91515342,115.0273628,122.1205768,ACV,832.7252594
23.87598217,34.3968722,37.6001804,62.20346668,120.4307343,116.6065063,78.13017495,139.7919184,145.4959606,QWE,998.3048604
24.46399631,41.3868633,69.93610381,48.12207895,122.9372544,115.2390109,77.45707992,97.96123109,99.01110993,DEB,789.4221964
27.45049025,65.9923524,34.22521528,52.72167511,66.85855351,101.3827304,78.14839288,145.2491667,102.6510404,QWE,970.7312492
15.38412102,61.86125593,64.39028795,49.7800818,59.47381816,62.86410964,78.72044269,127.6105188,143.2129822,ACV,988.3686395
24.43358866,28.05407225,55.74460048,52.37509788,109.8295392,122.0569003,70.82978945,121.6414045,97.0522044,AED,804.4324683
28.19724045,25.45567482,42.07241868,44.04437803,73.3172957,105.9455603,70.37022666,149.8197367,129.0223188,OIF,921.2572055
27.50981847,65.89919559,35.14923483,66.36392357,75.82187077,104.1265318,75.72103199,142.083464,143.2491274,DEB,883.9400014
11.57987244,32.49263912,32.10610145,58.68676863,115.3073937,81.52407193,75.3645676,82.34049973,122.3883978,DEB,762.1219902
22.35678045,38.04681223,44.49331807,50.07319944,106.3290948,113.6181574,78.6175922,134.381518,96.21347824,QWE,936.3959335
29.13014803,27.36226414,39.47514234,41.08475522,85.91100777,66.41651446,70.17795053,152.6882575,100.5740005,ACV,845.8934385
20.6940202,54.16816846,51.760191,64.93808897,87.73213648,107.7870064,78.08285158,105.5945572,101.3566594,ACV,843.2097107
25.27983009,47.86141652,42.64419575,64.4088312,82.3469241,60.81853464,71.32357667,88.03332267,93.28786183,DEB,737.9808043
17.64783315,21.77600495,68.38803148,68.0009204,80.05755436,72.70730466,76.59203732,117.1247322,94.72095658,ACV,837.3706559
27.84286252,67.43628272,55.95898071,61.5977012,74.66423901,64.86249254,77.3294153,118.0809336,122.9886271,QWE,969.7449069
14.58238561,69.44340211,50.4370264,57.10575442,88.51759482,104.694341,76.12738141,126.4093584,110.6715711,OIF,903.2294934
23.07209346,62.43364493,58.19883578,40.79104143,122.8789476,73.18496781,79.27751413,118.7358502,91.14418701,ACV,891.3695262
19.88629627,59.03902863,43.24733741,67.08877448,93.97292971,98.84008467,73.4639054,91.12322721,108.3251541,DAF,675.2023691
19.54248474,65.26728498,33.45776619,64.25566773,111.9460425,80.07256517,78.97053941,112.2954807,148.0853336,QWE,1016.380688
13.45112111,43.37599638,57.5346439,65.0713087,76.17938131,106.7139466,75.00210479,155.2411453,142.163853,DEB,895.79982
27.00654119,34.2096805,62.64270048,64.32805794,105.1118565,68.12879857,77.87645088,135.6605255,145.3134704,DAF,853.5051727
17.57181641,59.09902946,56.59274823,61.34295489,105.5477338,96.35034427,74.13531049,97.57694764,137.1545177,QWE,925.2282891
16.99660102,56.1877851,30.88171232,68.88073287,95.78418963,66.59944345,70.12468746,149.735655,130.426976,ACV,862.7296324
11.45874884,55.63300189,61.13672933,54.8270215,65.55894136,99.58188755,76.55873915,166.9827464,147.9439613,AED,1044.303227
14.92762849,34.28764157,68.89725365,43.47970488,91.93690875,123.6141987,74.39034081,95.3702646,90.54604044,AED,818.840808
19.88836814,27.74245492,34.12541086,43.8502714,70.78679758,128.0809001,79.24331944,130.7563035,90.70624619,ACV,860.7909824
12.84859422,23.89022609,69.74197412,55.45151089,56.21484221,116.308474,75.12492181,109.321875,107.0816025,QWE,884.8797666
29.65718216,20.0400037,42.44375479,69.64268702,85.30662663,98.09435773,70.85103038,104.6590503,106.281785,AED,795.5035288
20.15839188,68.0167196,62.12666604,41.61173277,70.42954823,115.7570627,76.05984259,83.05598824,117.5946521,DEB,807.3200189
24.64126321,63.6759211,40.35660835,47.89685849,108.9030609,76.51561354,74.45229442,150.2544808,91.35032831,DEB,819.8254649
15.91566187,23.76145129,66.12890121,42.36899213,117.9097767,79.20117092,76.09558604,113.8977264,127.6073547,OIF,916.4078083
14.41665559,54.31884153,50.332648,64.04712306,92.79184866,115.5283225,77.90687561,114.5491145,96.29264082,OIF,885.8982206
23.12982154,48.32159198,63.47655533,48.13744875,56.61242889,106.6231198,70.28270011,121.9672268,116.5774337,ACV,831.9218807
16.79044409,32.2038341,30.7069841,50.85807645,113.8950121,62.33898887,78.07315387,117.7584317,135.0869399,AED,922.3267854
23.36859391,27.46414508,54.12445381,55.48287277,63.36128705,62.72112206,73.40686002,106.4476691,104.7680482,ACV,811.5923121
27.18827235,52.92252986,63.14917201,43.08099957,90.48924607,122.3418071,77.04059397,161.612694,92.12904838,OIF,961.7235589
25.90665273,59.95261854,49.26003228,65.24026308,103.8550614,93.53599047,73.847102,107.1491138,106.9286308,AED,831.3738103
26.37230972,45.95659878,46.49407783,50.05585638,103.9882167,96.72070408,75.52797698,156.6588568,107.3407355,DEB,843.269946
29.15395604,40.02003972,41.06563895,59.88689905,89.70495744,83.07992719,71.49633845,103.7338613,144.0509349,AED,890.8464432
18.60703622,61.81897277,31.90196592,60.46827037,106.596361,112.181245,71.40789833,108.208783,136.9765056,ACV,821.0664672
20.78080715,24.81856396,39.30325208,45.01390821,83.94256367,117.2539225,73.10500339,148.6879695,131.4788257,QWE,936.8663663
15.21429885,54.57461587,52.67289443,52.13618952,95.01598267,94.30166971,77.42106489,97.24671617,109.5329026,DEB,807.0562789
23.07768146,43.09712258,46.52212262,48.8020612,127.439212,99.78201927,72.52300784,144.3245969,105.1839632,DEB,780.7492496
20.73351049,56.91542103,35.87532585,59.99483179,55.46390765,90.17024789,72.59837266,124.4298352,104.919447,DEB,770.4702036
28.47298463,58.5112741,49.93499555,56.93127455,124.8617377,91.05170611,76.85630296,163.6048388,111.3056734,DEB,875.3399003
25.37731428,46.76692652,42.29013925,54.90239009,114.8883603,66.97278842,74.13458503,85.14888406,149.7194817,DEB,846.2182754
14.20899285,27.37674435,52.2655578,56.92290277,94.56754973,107.2651658,73.21795349,120.5595398,126.8753261,DEB,785.2671737
11.96913725,61.34312471,56.09614421,54.42365464,75.89381046,72.87990422,75.65359051,112.004679,94.48478568,QWE,906.7265969
17.37956559,55.17333525,37.75422176,61.6152025,74.49724622,118.2723598,79.8067223,88.05938262,96.36224232,ACV,851.8856772
